date,workout_name,duration,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe
2022-01-17 08:51:29,Leg 2,36m,Leg Press,1,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Leg Press,2,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Leg Press,3,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,High Feet Leg Press,1,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,High Feet Leg Press,2,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,High Feet Leg Press,3,10.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Calf Press on Seated Leg Press,1,12.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Calf Press on Seated Leg Press,2,12.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Calf Press on Seated Leg Press,3,12.0,410,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Step Ups ,1,10.0,10,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Step Ups ,2,10.0,10,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Step Ups ,3,10.0,10,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Ball Hamstring Curls,1,0.0,10,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Ball Hamstring Curls,2,0.0,10,0,0,,,
2022-01-17 08:51:29,Leg 2,36m,Ball Hamstring Curls,3,0.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Knee Raise (Captain's Chair),1,17.5,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Knee Raise (Captain's Chair),2,17.5,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Knee Raise (Captain's Chair),3,17.5,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Hammer Curl (Dumbbell),1,45.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Hammer Curl (Dumbbell),2,40.0,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Hammer Curl (Dumbbell),3,40.0,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Neutral Grip Lat Pull Down,1,115.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Neutral Grip Lat Pull Down,2,125.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Neutral Grip Lat Pull Down,3,125.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Reverse Fly (Dumbbell),1,12.5,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Reverse Fly (Dumbbell),2,12.5,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Reverse Fly (Dumbbell),3,12.5,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Seated Wide-Grip Row (Cable),1,50.0,12,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Seated Wide-Grip Row (Cable),2,60.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Seated Wide-Grip Row (Cable),3,60.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Cable Row,1,60.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Cable Row,2,60.0,10,0,0,,,
2022-01-18 05:28:53,Pull 2,55m,Single Arm Cable Row,3,60.0,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Calf,1,70.0,20,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Calf,2,70.0,20,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Calf,3,70.0,20,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,RDL,1,185.00000000000003,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,RDL,2,185.00000000000003,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,RDL,3,185.00000000000003,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Split Squats,1,55.0,12,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Split Squats,2,55.0,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Split Squats,3,55.0,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Leg Extension (Machine),1,60.0,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Leg Extension (Machine),2,60.0,10,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Leg Extension (Machine),3,60.0,8,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Leg Curl (Machine),1,130.0,12,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Leg Curl (Machine),2,130.0,12,0,0,,,
2022-01-19 05:57:03,Leg 1,22m,Seated Leg Curl (Machine),3,130.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Cable Crunch,1,72.5,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Cable Crunch,2,74.99999999999999,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Cable Crunch,3,80.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Oblique Twist,1,20.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Oblique Twist,2,22.5,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Oblique Twist,3,25.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Machine Row Middle Grip ,1,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Machine Row Middle Grip ,2,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Machine Row Middle Grip ,3,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Single Arm Machine Lat Row,1,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Single Arm Machine Lat Row,2,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Single Arm Machine Lat Row,3,100.0,10,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Tall Kneeling Lat Pull Down ,1,120.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Tall Kneeling Lat Pull Down ,2,120.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Tall Kneeling Lat Pull Down ,3,120.0,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Bicep Curl (Cable),1,57.5,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Bicep Curl (Cable),2,57.5,12,0,0,,,
2022-01-20 04:55:24,Pull 1,36m,Bicep Curl (Cable),3,57.5,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Squat (Barbell),1,255.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Squat (Barbell),2,255.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Front Squat (Barbell),1,135.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Front Squat (Barbell),2,135.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Good Morning (Barbell),1,135.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Good Morning (Barbell),2,135.0,9,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lateral Lunge,1,70.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lateral Lunge,2,70.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lateral Lunge,3,70.0,10,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lying Hamstring Curl,1,45.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lying Hamstring Curl,2,45.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Lying Hamstring Curl,3,45.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Single Leg Standing Calf Machine,1,120.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Single Leg Standing Calf Machine,2,120.0,12,0,0,,,
2022-01-21 19:15:44,Legs,1h 9m,Single Leg Standing Calf Machine,3,120.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Bench Press (Barbell),1,255.0,6,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Bench Press (Barbell),2,265.0,6,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Bench Press (Barbell),3,275.0,4,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Shoulder Press (Machine),1,185.00000000000003,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Shoulder Press (Machine),2,185.00000000000003,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Shoulder Press (Machine),3,185.00000000000003,10,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Incline Bench Press (Dumbbell),1,80.0,10,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Incline Bench Press (Dumbbell),2,85.0,10,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Incline Bench Press (Dumbbell),3,90.0,8,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Lateral Raise (Dumbbell),1,15.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Lateral Raise (Dumbbell),2,15.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Lateral Raise (Dumbbell),3,15.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Chest Fly (Dumbbell),1,40.0,10,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Chest Fly (Dumbbell),2,40.0,0,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Chest Fly (Dumbbell),3,40.0,10,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Pushdown (Cable - Straight Bar),1,40.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Pushdown (Cable - Straight Bar),2,45.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Pushdown (Cable - Straight Bar),3,45.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Extension (Cable),1,40.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Extension (Cable),2,45.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Triceps Extension (Cable),3,45.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Face Pull (Cable),1,25.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Face Pull (Cable),2,25.0,12,0,0,,,
2022-01-22 12:13:26,Push 1,41h 8m,Face Pull (Cable),3,25.0,12,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Hack Squat,1,135.0,12,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Hack Squat,2,155.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Hack Squat,3,155.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Hip Thrust,1,0.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Hip Thrust,2,0.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Hip Thrust,3,0.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Standing Calf Machine,1,135.0,12,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Standing Calf Machine,2,145.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Standing Calf Machine,3,145.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Leg Press,1,140.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Leg Press,2,140.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Single Leg Leg Press,3,140.0,10,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Glute Ham Raise,1,0.0,8,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Glute Ham Raise,2,0.0,8,0,0,,,
2022-01-24 05:24:16,Leg 2,42m,Glute Ham Raise,3,0.0,8,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Knee Raise (Captain's Chair),1,17.5,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Knee Raise (Captain's Chair),2,17.5,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Knee Raise (Captain's Chair),3,17.5,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Hammer Curl (Dumbbell),1,45.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Hammer Curl (Dumbbell),2,45.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Hammer Curl (Dumbbell),3,45.0,10,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Neutral Grip Lat Pull Down,1,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Neutral Grip Lat Pull Down,2,80.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Neutral Grip Lat Pull Down,3,80.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Reverse Fly (Dumbbell),1,15.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Reverse Fly (Dumbbell),2,15.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Reverse Fly (Dumbbell),3,15.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Seated Wide-Grip Row (Cable),1,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Seated Wide-Grip Row (Cable),2,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Seated Wide-Grip Row (Cable),3,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Cable Row,1,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Cable Row,2,60.0,12,0,0,,,
2022-01-25 05:10:04,Pull 2,40m,Single Arm Cable Row,3,60.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Calf,1,100.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Calf,2,100.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Calf,3,100.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,RDL,1,225.0,8,0,0,Smith Machine,,
2022-01-27 04:56:56,Leg 1,23s,RDL,2,225.0,8,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,RDL,3,225.0,8,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Bulgarian Split Squat,1,40.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Bulgarian Split Squat,2,60.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Bulgarian Split Squat,3,60.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Leg Extension (Machine),1,60.0,10,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Leg Extension (Machine),2,60.0,10,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Leg Extension (Machine),3,60.0,8,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Leg Curl (Machine),1,130.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Leg Curl (Machine),2,130.0,12,0,0,,,
2022-01-27 04:56:56,Leg 1,23s,Seated Leg Curl (Machine),3,130.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Cable Crunch,1,80.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Cable Crunch,2,80.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Cable Crunch,3,80.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Oblique Twist,1,25.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Oblique Twist,2,30.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Oblique Twist,3,30.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Machine Row Middle Grip ,1,105.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Machine Row Middle Grip ,2,110.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Machine Row Middle Grip ,3,115.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Single Arm Machine Lat Row,1,105.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Single Arm Machine Lat Row,2,110.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Single Arm Machine Lat Row,3,115.0,10,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Tall Kneeling Lat Pull Down ,1,125.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Tall Kneeling Lat Pull Down ,2,125.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Tall Kneeling Lat Pull Down ,3,125.0,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Bicep Curl (Cable),1,57.5,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Bicep Curl (Cable),2,57.5,12,0,0,,,
2022-01-27 05:01:43,Pull 1,54m,Bicep Curl (Cable),3,57.5,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Squat (Barbell),1,265.0,8,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Squat (Barbell),2,265.0,8,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Front Squat (Barbell),1,135.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Front Squat (Barbell),2,145.0,10,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Good Morning (Barbell),1,135.0,10,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Good Morning (Barbell),2,135.0,10,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Good Morning (Barbell),3,135.0,10,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lateral Lunge,1,70.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lateral Lunge,2,70.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lateral Lunge,3,70.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lying Hamstring Curl,1,45.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lying Hamstring Curl,2,45.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Lying Hamstring Curl,3,45.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Single Leg Standing Calf Machine,1,120.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Single Leg Standing Calf Machine,2,120.0,12,0,0,,,
2022-01-28 12:59:41,Legs,21h 26m,Single Leg Standing Calf Machine,3,120.0,12,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Bench Press (Barbell),1,265.0,6,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Bench Press (Barbell),2,265.0,6,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Bench Press (Barbell),3,275.0,4,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Shoulder Press (Machine),1,185.00000000000003,12,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Shoulder Press (Machine),2,185.00000000000003,12,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Shoulder Press (Machine),3,185.00000000000003,12,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Incline Bench Press (Dumbbell),1,90.0,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Incline Bench Press (Dumbbell),2,90.0,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Incline Bench Press (Dumbbell),3,100.0,8,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Lateral Raise (Dumbbell),1,17.5,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Lateral Raise (Dumbbell),2,17.5,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Lateral Raise (Dumbbell),3,17.5,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Chest Fly (Dumbbell),1,40.0,10,0,0,,,
2022-01-29 10:25:54,Push 1,1h 4m,Chest Fly (Dumbbell),2,40.0,0,0,0,,,
